step,episode,episode_return,episode_length,wall_clock_s
200,1,-1042.2064955210058,200,0.593
400,2,-1804.7789538178517,200,0.916
600,3,-1415.8152590711013,200,1.24
800,4,-1080.9975864104297,200,1.564
1000,5,-885.7499846697696,200,1.861
1200,6,-1496.3541635373008,200,2.492
1400,7,-1304.2557175244233,200,3.186
1600,8,-1070.7079913450664,200,3.747
1800,9,-1315.8607561239455,200,4.062
2000,10,-1162.1896184215411,200,4.385
2200,11,-1560.3440705380458,200,10.775
2400,12,-986.2750860593565,200,11.104
2600,13,-1035.2634510968178,200,11.797
2800,14,-1592.7880128979436,200,12.46
3000,15,-975.3362250792663,200,12.792
3200,16,-1242.4177613510724,200,13.12
3400,17,-1708.4954723258356,200,13.447
3600,18,-867.3783115431405,200,13.776
3800,19,-1061.6455254218897,200,14.14
4000,20,-1583.2484237836923,200,14.693
4200,21,-973.7996834954897,200,21.146
4400,22,-1013.2616645390025,200,21.488
4600,23,-902.9932550907512,200,21.814
4800,24,-1038.6353118555635,200,22.141
5000,25,-1234.691962438663,200,22.467
5200,26,-1179.9430224540695,200,22.794
5400,27,-1332.2152692940783,200,23.526
5600,28,-903.3710541800641,200,24.301
5800,29,-842.9917293157279,200,24.778
6000,30,-969.3441559415271,200,25.091
6200,31,-980.2650681401933,200,31.21
6400,32,-1341.6546374018078,200,31.535
6600,33,-1027.9425605419633,200,31.859
6800,34,-979.990265972828,200,32.451
7000,35,-967.3871116177322,200,33.132
7200,36,-996.6167043809654,200,33.486
7400,37,-937.2925051503827,200,33.805
7600,38,-695.1065702398794,200,34.128
7800,39,-880.0274542074889,200,34.452
8000,40,-1212.7070630613084,200,34.775
8200,41,-1220.3352687096021,200,40.931
8400,42,-934.5967163752765,200,41.616
8600,43,-865.6947314701175,200,41.974
8800,44,-969.3736413093408,200,42.285
9000,45,-1393.0840662163146,200,42.608
9200,46,-1180.963672441403,200,42.931
9400,47,-1307.275728215479,200,43.282
9600,48,-1451.796351084584,200,44.115
9800,49,-1190.166578700577,200,44.653
10000,50,-1261.7065765085092,200,44.979
10200,51,-874.7126408565906,200,45.305
10400,52,-1193.911476912027,200,51.62
10600,53,-969.8933636635182,200,51.946
10800,54,-893.7896708694773,200,52.272
11000,55,-1680.9960036536681,200,52.598
11200,56,-877.3998774499853,200,52.923
11400,57,-1269.858813545926,200,53.362
11600,58,-972.1272625425421,200,53.94
11800,59,-1582.6125604786462,200,54.495
12000,60,-1264.6149769914898,200,55.02
12200,61,-921.9514547571995,200,55.343
12400,62,-1472.410451958976,200,61.284
12600,63,-1042.0038984315868,200,61.62
12800,64,-1001.0962332762024,200,61.947
13000,65,-1201.6721573831626,200,62.275
13200,66,-985.551107581064,200,62.602
13400,67,-869.8835034338512,200,63.117
13600,68,-982.519751190047,200,63.949
13800,69,-1182.0291374982373,200,64.384
14000,70,-1299.8956654939338,200,64.711
14200,71,-780.0025815617921,200,65.038
