step,episode,episode_return,episode_length,wall_clock_s
999,1,-50.23241234167518,999,18.994
1998,2,-48.22404066843702,999,37.266
2997,3,-48.55242572788616,999,55.61
3996,4,-51.74133240503029,999,71.989
4995,5,-61.61876749212786,999,92.563
5652,6,57.71984889491005,657,107.187
6651,7,-62.145022679876874,999,128.618
7038,8,75.08077513713589,387,136.819
8037,9,-70.71614480298419,999,155.392
9036,10,-82.89375993206855,999,174.976
10035,11,-91.90120114404363,999,195.196
11034,12,-88.4539719787278,999,214.014
12033,13,-95.36451841062788,999,234.149
13032,14,-94.70888269041446,999,254.203
14031,15,-98.31739738793685,999,272.734
15030,16,-94.62090992735885,999,292.489
16029,17,-90.89202439188797,999,311.451
17028,18,-97.10683999620588,999,333.555
18027,19,-97.77491815162495,999,353.315
19026,20,-96.57318269024263,999,374.749
20025,21,-98.21294473138917,999,395.182
21024,22,-99.61319286248772,999,417.064
22023,23,-99.8999999999986,999,435.838
23022,24,-99.8999999999986,999,454.568
24021,25,-99.8999999999986,999,471.449
25020,26,-99.8999999999986,999,491.004
26019,27,-99.8999999999986,999,511.384
27018,28,-99.8999999999986,999,528.019
28017,29,-99.8999999999986,999,549.975
29016,30,-99.8999999999986,999,569.833
30015,31,-99.8999999999986,999,590.271
31014,32,-99.8999999999986,999,609.532
32013,33,-99.8999999999986,999,626.166
33012,34,-99.82313815913484,999,643.611
34011,35,-99.8999999999986,999,662.041
35010,36,-99.87780501223766,999,682.562
36009,37,-99.80622626907736,999,704.379
37008,38,-99.0689578325148,999,725.643
38007,39,-98.22047157578838,999,745.361
39006,40,-99.48803477857977,999,766.368
40005,41,-99.4246168276307,999,785.398
41004,42,-99.6898887292908,999,806.673
42003,43,-99.33361412647788,999,827.982
43002,44,-98.9304978406403,999,848.76
44001,45,-98.5393113102871,999,867.968
45000,46,-97.10318612752386,999,887.637
45999,47,-97.91599613967384,999,907.842
46998,48,-99.44176450294546,999,925.893
47997,49,-99.82676744156859,999,948.575
48996,50,-99.87788827212368,999,967.072
49995,51,-99.81015338602666,999,985.986
50994,52,-99.86017901717207,999,1005.55
51993,53,-99.53500051532511,999,1024.585
52992,54,-97.62878787617402,999,1043.495
53991,55,-98.72937367485866,999,1062.381
54990,56,-98.0660644510219,999,1080.304
55989,57,-93.70288234149008,999,1102.019
56988,58,-94.92029525607322,999,1121.029
57987,59,-97.7119220599528,999,1140.497
58986,60,-95.91275797559419,999,1160.529
59985,61,-94.56404499288404,999,1181.942
60984,62,-92.64496596483221,999,1197.968
61983,63,-99.4334464035091,999,1218.472
62982,64,-98.8574919851351,999,1236.784
63981,65,-99.50476330342956,999,1257.801
64980,66,-99.6738687450558,999,1275.572
65979,67,-98.45278235336643,999,1296.215
66978,68,-99.18308841449837,999,1315.179
67977,69,-96.33057860154241,999,1335.661
68976,70,-94.7465762702258,999,1355.303
69975,71,-93.61153445218592,999,1373.556
70974,72,-78.04973293732877,999,1393.57
71821,73,39.29260790899939,847,1411.265
72820,74,-63.64592443939763,999,1434.341
73819,75,-57.057501608471306,999,1453.767
74818,76,-49.10533858067973,999,1473.888
75817,77,-44.89885434875002,999,1490.25
76816,78,-41.917352653997284,999,1509.767
77815,79,-37.22100979020091,999,1530.234
78814,80,-40.93705272078511,999,1552.409
79813,81,-48.29322537295439,999,1575.396
80812,82,-70.71743015538081,999,1594.051
81811,83,-81.78020832301303,999,1611.789
82810,84,-73.31017297197675,999,1632.558
83809,85,-71.3100768699396,999,1656.072
84808,86,-71.21861478614181,999,1677.507
