step,episode,episode_return,episode_length,wall_clock_s
200,1,-1170.250292657411,200,0.492
400,2,-1358.0702025041412,200,0.814
600,3,-853.3352696384834,200,1.092
800,4,-1374.8529293961874,200,1.385
1000,5,-1176.886760823741,200,1.677
1200,6,-889.7155341650206,200,1.935
1400,7,-924.6884613631061,200,2.215
1600,8,-979.3834990908542,200,2.517
1800,9,-1681.3096725342352,200,2.843
2000,10,-861.308638954078,200,3.208
2200,11,-1072.9379845973933,200,5.981
2400,12,-1381.8652059352928,200,6.417
2600,13,-1160.9912078393838,200,6.802
2800,14,-1135.6073549164971,200,7.135
3000,15,-1417.6134308747075,200,7.43
3200,16,-1380.003384386855,200,7.721
3400,17,-1085.0677896473103,200,8.029
3600,18,-1097.4584014537547,200,8.328
3800,19,-874.7520610712143,200,8.65
4000,20,-1427.9802035720138,200,8.949
4200,21,-1735.0285796149553,200,11.05
4400,22,-1308.2525094814603,200,11.45
4600,23,-1158.408849745395,200,11.878
4800,24,-838.1378089536463,200,12.691
5000,25,-1573.2002567047095,200,13.407
5200,26,-1076.3638489841946,200,14.193
5400,27,-1335.7104172303666,200,14.913
5600,28,-929.7706195289727,200,15.657
5800,29,-954.446688005858,200,16.267
6000,30,-945.5007106676723,200,16.697
6200,31,-1340.1712417595747,200,19.654
6400,32,-1027.5243627221237,200,20.032
6600,33,-1517.9604897548836,200,20.44
6800,34,-1421.0839242755912,200,21.328
7000,35,-769.6031929126933,200,21.862
7200,36,-951.7829225360747,200,22.18
7400,37,-1331.1477417153483,200,22.542
7600,38,-806.4512032242229,200,22.91
7800,39,-1590.0200537226037,200,23.273
8000,40,-865.9140474195489,200,23.803
8200,41,-1326.3181157078525,200,26.386
8400,42,-1206.3775575387945,200,26.832
8600,43,-1352.6991774244418,200,27.218
8800,44,-1605.2686461356989,200,27.532
9000,45,-1257.7771360630102,200,27.834
9200,46,-1437.6583196133604,200,28.139
9400,47,-748.9806669778598,200,28.446
9600,48,-979.9276481678965,200,29.08
9800,49,-938.6604745909882,200,29.811
10000,50,-1218.9151524865242,200,30.519
10200,51,-880.1237718683515,200,31.218
10400,52,-949.8666468361454,200,33.461
10600,53,-1157.1569786770085,200,33.825
10800,54,-1398.0959527138436,200,34.135
11000,55,-912.3059140779396,200,34.439
11200,56,-1345.072786428816,200,34.956
11400,57,-1032.8649057263767,200,35.394
11600,58,-1177.6348282518863,200,35.706
11800,59,-959.8693680248019,200,36.015
12000,60,-1600.1787782508693,200,36.336
12200,61,-1253.104325821736,200,36.691
12400,62,-760.3654548781507,200,38.962
12600,63,-862.9288968985144,200,39.298
12800,64,-1235.7476472901724,200,39.609
13000,65,-1079.0196132736414,200,39.916
13200,66,-1427.9458159950698,200,40.591
13400,67,-1179.4393113867354,200,41.067
13600,68,-1130.4907623872884,200,41.405
13800,69,-985.8242965092719,200,41.707
14000,70,-904.5494023798574,200,42.091
14200,71,-1381.6495273614073,200,42.451
14400,72,-1147.589365826883,200,44.841
14600,73,-977.2271573809047,200,45.187
14800,74,-904.4823402951456,200,45.492
15000,75,-1102.4013878471658,200,45.88
15200,76,-1104.3970753143185,200,46.403
15400,77,-906.0605564886198,200,46.865
15600,78,-970.8791971052748,200,47.201
15800,79,-867.9158002622086,200,47.491
16000,80,-942.7799944227277,200,47.786
16200,81,-1229.4025992199724,200,48.084
16400,82,-1291.046528036068,200,50.476
16600,83,-993.1259991765264,200,50.775
16800,84,-948.5882298468159,200,51.057
17000,85,-1612.5311924832122,200,51.358
17200,86,-1035.6946534540841,200,51.663
17400,87,-1011.0899146143428,200,51.999
17600,88,-1433.5492673768442,200,52.332
17800,89,-851.1126180801375,200,52.704
18000,90,-927.0151610009764,200,53.257
18200,91,-1013.9025463373551,200,53.569
18400,92,-1411.7280437532002,200,53.875
18600,93,-1228.8922047600172,200,56.455
18800,94,-1282.1472713782282,200,56.841
19000,95,-850.674305882858,200,57.185
19200,96,-1512.989560547635,200,57.579
19400,97,-983.0474761950751,200,57.909
19600,98,-1246.0738863505771,200,58.599
19800,99,-1343.8376267006151,200,59.412
20000,100,-1089.876941529805,200,60.413
20200,101,-1390.5603577742297,200,60.899
20400,102,-881.6913797189355,200,61.234
20600,103,-1013.4901219948206,200,63.454
20800,104,-977.749038411602,200,63.769
21000,105,-905.4817772651335,200,64.074
21200,106,-1463.5129562595118,200,64.378
21400,107,-972.4245318843507,200,64.817
21600,108,-975.6828828238988,200,65.294
21800,109,-1100.4694260534973,200,65.653
22000,110,-1058.2768495910352,200,65.99
22200,111,-918.2541861788857,200,66.297
22400,112,-1779.8954155432841,200,66.624
22600,113,-1414.8471197313022,200,68.896
22800,114,-745.5168607077721,200,69.211
23000,115,-849.0050415980348,200,69.571
23200,116,-982.0842144345855,200,69.902
23400,117,-1195.4935434572321,200,70.271
23600,118,-1333.8460889693342,200,70.605
23800,119,-858.0315879129882,200,71.143
24000,120,-826.9327937171124,200,71.517
24200,121,-872.0615146505278,200,71.818
24400,122,-867.6560734377072,200,72.12
24600,123,-1003.7952553247424,200,74.101
24800,124,-949.3881411315434,200,74.396
25000,125,-935.5608660605792,200,74.701
25200,126,-871.5322204200371,200,75.043
25400,127,-1093.068236208356,200,75.655
25600,128,-1001.4606665594935,200,76.34
25800,129,-882.4357403375315,200,76.974
26000,130,-1147.3347772618301,200,77.611
26200,131,-1013.6268219776078,200,78.316
26400,132,-869.4541454697471,200,78.953
26600,133,-905.7940823169295,200,79.683
26800,134,-1084.7921384066453,200,81.935
27000,135,-988.6009665487954,200,82.24
27200,136,-1288.4784273425128,200,82.554
27400,137,-920.2274764802766,200,83.154
27600,138,-906.9459086542136,200,83.761
27800,139,-1211.850452174095,200,84.378
28000,140,-879.9791003876819,200,85.023
28200,141,-892.9455180288089,200,85.677
28400,142,-770.9345034007241,200,86.311
28600,143,-1205.1060567687864,200,86.971
28800,144,-884.7872515059715,200,89.201
29000,145,-872.9313846247031,200,89.503
29200,146,-1093.9312904244046,200,90.071
29400,147,-978.8560749481109,200,90.691
29600,148,-837.3133548701134,200,91.325
29800,149,-992.7243787680676,200,91.941
30000,150,-979.8672272914337,200,92.557
30200,151,-904.0859684696733,200,93.178
30400,152,-975.9043787048147,200,93.798
30600,153,-1259.3128430821655,200,94.409
30800,154,-751.3858091782485,200,96.648
31000,155,-937.2201207172009,200,96.937
31200,156,-867.9094382578779,200,97.239
31400,157,-1046.473643500707,200,97.545
31600,158,-765.7140487155158,200,97.93
31800,159,-996.9815972411863,200,98.537
32000,160,-856.9092047017384,200,99.151
32200,161,-905.8330645957606,200,99.796
32400,162,-973.8286503346983,200,100.41
32600,163,-1017.5470976440392,200,101.023
32800,164,-908.981666898131,200,103.353
33000,165,-890.347807976645,200,103.649
33200,166,-750.6416118275082,200,103.962
33400,167,-915.9444880086853,200,104.265
33600,168,-1185.320975096332,200,104.557
33800,169,-1106.3965647249468,200,104.932
34000,170,-1101.232403578256,200,105.542
34200,171,-863.1694019208663,200,106.162
34400,172,-1234.0994116425784,200,106.796
34600,173,-777.721419945354,200,107.411
34800,174,-870.6918264041059,200,108.026
35000,175,-796.6825450062207,200,110.393
35200,176,-761.927462721852,200,110.839
35400,177,-862.8524072025576,200,111.505
35600,178,-957.0155991277651,200,112.156
35800,179,-880.403375101224,200,112.775
36000,180,-931.1751360905882,200,113.425
36200,181,-1112.8945355851454,200,114.039
36400,182,-864.6661112784175,200,114.696
36600,183,-766.5968279213884,200,115.305
