step,episode,episode_return,episode_length,wall_clock_s
29,1,29.0,29,0.001
39,2,10.0,10,0.001
50,3,11.0,11,0.002
86,4,36.0,36,0.002
99,5,13.0,13,0.002
115,6,16.0,16,0.003
132,7,17.0,17,0.003
151,8,19.0,19,0.003
188,9,37.0,37,0.004
215,10,27.0,27,0.005
230,11,15.0,15,0.005
243,12,13.0,13,0.006
266,13,23.0,23,0.007
276,14,10.0,10,0.007
305,15,29.0,29,0.008
323,16,18.0,18,0.008
334,17,11.0,11,0.008
345,18,11.0,11,0.009
391,19,46.0,46,0.01
402,20,11.0,11,0.01
434,21,32.0,32,0.011
481,22,47.0,47,0.013
497,23,16.0,16,0.013
523,24,26.0,26,0.014
557,25,34.0,34,0.015
573,26,16.0,16,0.015
592,27,19.0,19,0.016
614,28,22.0,22,0.016
638,29,24.0,24,0.017
653,30,15.0,15,0.017
664,31,11.0,11,0.018
681,32,17.0,17,0.018
694,33,13.0,13,0.018
724,34,30.0,30,0.019
740,35,16.0,16,0.02
806,36,66.0,66,0.021
837,37,31.0,31,0.022
855,38,18.0,18,0.022
880,39,25.0,25,0.023
899,40,19.0,19,0.024
909,41,10.0,10,0.024
936,42,27.0,27,0.025
948,43,12.0,12,0.026
960,44,12.0,12,0.026
974,45,14.0,14,0.026
991,46,17.0,17,0.027
1005,47,14.0,14,0.344
1020,48,15.0,15,0.353
1034,49,14.0,14,0.375
1045,50,11.0,11,0.385
1055,51,10.0,10,0.393
1070,52,15.0,15,0.405
1086,53,16.0,16,0.417
1101,54,15.0,15,0.428
1114,55,13.0,13,0.436
1124,56,10.0,10,0.441
1147,57,23.0,23,0.455
1159,58,12.0,12,0.464
1199,59,40.0,40,0.499
1208,60,9.0,9,0.507
1225,61,17.0,17,0.523
1245,62,20.0,20,0.551
1264,63,19.0,19,0.573
1277,64,13.0,13,0.598
1301,65,24.0,24,0.631
1321,66,20.0,20,0.656
1353,67,32.0,32,0.696
1361,68,8.0,8,0.706
1373,69,12.0,12,0.722
1382,70,9.0,9,0.734
1395,71,13.0,13,0.753
1405,72,10.0,10,0.769
1420,73,15.0,15,0.786
1447,74,27.0,27,0.825
1458,75,11.0,11,0.844
1469,76,11.0,11,0.86
1492,77,23.0,23,0.889
1517,78,25.0,25,0.922
1529,79,12.0,12,0.937
1546,80,17.0,17,0.959
1557,81,11.0,11,0.975
1568,82,11.0,11,0.987
1580,83,12.0,12,1.002
1594,84,14.0,14,1.026
1608,85,14.0,14,1.046
1634,86,26.0,26,1.082
1654,87,20.0,20,1.109
1679,88,25.0,25,1.14
1694,89,15.0,15,1.157
1714,90,20.0,20,1.177
1751,91,37.0,37,1.211
1765,92,14.0,14,1.227
1781,93,16.0,16,1.241
1794,94,13.0,13,1.252
1808,95,14.0,14,1.263
1819,96,11.0,11,1.271
1848,97,29.0,29,1.293
1862,98,14.0,14,1.303
1874,99,12.0,12,1.313
1889,100,15.0,15,1.322
1904,101,15.0,15,1.329
1915,102,11.0,11,1.336
1926,103,11.0,11,1.346
1936,104,10.0,10,1.353
1954,105,18.0,18,1.367
1983,106,29.0,29,1.387
2001,107,18.0,18,1.4
2020,108,19.0,19,1.411
2046,109,26.0,26,1.428
2056,110,10.0,10,1.437
2069,111,13.0,13,1.451
