step,episode,episode_return,episode_length,wall_clock_s
13,1,13.0,13,0.419
40,2,27.0,27,0.466
52,3,12.0,12,0.487
76,4,24.0,24,0.528
98,5,22.0,22,0.566
116,6,18.0,18,0.598
135,7,19.0,19,0.631
147,8,12.0,12,0.685
160,9,13.0,13,0.713
197,10,37.0,37,0.826
228,11,31.0,31,0.935
269,12,41.0,41,1.063
284,13,15.0,15,1.091
298,14,14.0,14,1.145
317,15,19.0,19,1.205
330,16,13.0,13,1.226
340,17,10.0,10,1.271
349,18,9.0,9,1.286
367,19,18.0,18,1.344
424,20,57.0,57,1.527
441,21,17.0,17,1.574
458,22,17.0,17,1.651
477,23,19.0,19,1.729
508,24,31.0,31,1.854
522,25,14.0,14,1.912
539,26,17.0,17,1.974
551,27,12.0,12,2.012
594,28,43.0,43,2.161
609,29,15.0,15,2.203
619,30,10.0,10,2.218
652,31,33.0,33,2.27
665,32,13.0,13,2.319
680,33,15.0,15,2.342
690,34,10.0,10,2.358
726,35,36.0,36,2.414
737,36,11.0,11,2.431
752,37,15.0,15,2.454
766,38,14.0,14,2.475
776,39,10.0,10,2.491
800,40,24.0,24,2.528
832,41,32.0,32,2.578
842,42,10.0,10,2.593
881,43,39.0,39,2.654
894,44,13.0,13,2.674
912,45,18.0,18,2.702
949,46,37.0,37,2.759
960,47,11.0,11,2.776
990,48,30.0,30,2.851
1005,49,15.0,15,2.874
1053,50,48.0,48,2.949
1089,51,36.0,36,3.004
1103,52,14.0,14,3.026
1112,53,9.0,9,3.04
1137,54,25.0,25,3.079
1154,55,17.0,17,3.105
1193,56,39.0,39,3.166
1211,57,18.0,18,3.194
1222,58,11.0,11,3.211
1231,59,9.0,9,3.228
1257,60,26.0,26,3.274
1290,61,33.0,33,3.382
1323,62,33.0,33,3.466
1332,63,9.0,9,3.48
1347,64,15.0,15,3.524
1357,65,10.0,10,3.54
1368,66,11.0,11,3.557
1438,67,70.0,70,3.666
1456,68,18.0,18,3.722
1501,69,45.0,45,3.792
1511,70,10.0,10,3.807
1525,71,14.0,14,3.829
1570,72,45.0,45,3.902
1586,73,16.0,16,3.927
1598,74,12.0,12,3.945
1628,75,30.0,30,3.991
1648,76,20.0,20,4.022
1657,77,9.0,9,4.036
1717,78,60.0,60,4.129
1737,79,20.0,20,4.16
1755,80,18.0,18,4.187
1771,81,16.0,16,4.212
1788,82,17.0,17,4.238
1802,83,14.0,14,4.26
1816,84,14.0,14,4.282
1835,85,19.0,19,4.311
1850,86,15.0,15,4.334
1863,87,13.0,13,4.354
1907,88,44.0,44,4.422
1929,89,22.0,22,4.456
1948,90,19.0,19,4.485
1961,91,13.0,13,4.505
1975,92,14.0,14,4.527
2020,93,45.0,45,4.596
2041,94,21.0,21,4.629
2062,95,21.0,21,10.701
2085,96,23.0,23,10.743
2109,97,24.0,24,10.78
2127,98,18.0,18,10.807
2155,99,28.0,28,10.85
2190,100,35.0,35,10.904
2213,101,23.0,23,10.939
2247,102,34.0,34,10.993
2259,103,12.0,12,11.011
2271,104,12.0,12,11.03
2281,105,10.0,10,11.045
2301,106,20.0,20,11.076
2328,107,27.0,27,11.118
2401,108,73.0,73,11.23
2420,109,19.0,19,11.26
2454,110,34.0,34,11.312
2549,111,95.0,95,11.459
2586,112,37.0,37,11.515
2604,113,18.0,18,11.543
2651,114,47.0,47,11.689
2660,115,9.0,9,11.703
2677,116,17.0,17,11.764
2701,117,24.0,24,11.833
2725,118,24.0,24,11.921
2744,119,19.0,19,11.965
2803,120,59.0,59,12.181
2828,121,25.0,25,12.273
2845,122,17.0,17,12.332
2884,123,39.0,39,12.453
2902,124,18.0,18,12.506
2931,125,29.0,29,12.586
2979,126,48.0,48,12.728
3015,127,36.0,36,12.812
3031,128,16.0,16,12.837
3082,129,51.0,51,12.917
3135,130,53.0,53,12.998
3158,131,23.0,23,13.034
3203,132,45.0,45,13.103
3254,133,51.0,51,13.182
3300,134,46.0,46,13.253
3323,135,23.0,23,13.289
3351,136,28.0,28,13.332
3373,137,22.0,22,13.366
3420,138,47.0,47,13.438
3440,139,20.0,20,13.469
3455,140,15.0,15,13.492
3477,141,22.0,22,13.526
3502,142,25.0,25,13.565
3547,143,45.0,45,13.634
3560,144,13.0,13,13.654
3593,145,33.0,33,13.704
3605,146,12.0,12,13.723
3660,147,55.0,55,13.807
3692,148,32.0,32,13.857
3723,149,31.0,31,13.904
3752,150,29.0,29,13.949
3798,151,46.0,46,14.019
3826,152,28.0,28,14.062
3911,153,85.0,85,14.295
3938,154,27.0,27,14.389
3968,155,30.0,30,14.513
4023,156,55.0,55,14.729
4044,157,21.0,21,14.827
4059,158,15.0,15,14.89
4080,159,21.0,21,14.954
4119,160,39.0,39,21.135
4177,161,58.0,58,21.308
4207,162,30.0,30,21.411
4222,163,15.0,15,21.462
4248,164,26.0,26,21.538
4319,165,71.0,71,21.745
4421,166,102.0,102,22.062
4441,167,20.0,20,22.124
4544,168,103.0,103,22.435
4587,169,43.0,43,22.565
4613,170,26.0,26,22.623
4659,171,46.0,46,22.724
4757,172,98.0,98,22.877
4801,173,44.0,44,22.946
4967,174,166.0,166,23.203
5072,175,105.0,105,23.366
5090,176,18.0,18,23.394
5145,177,55.0,55,23.479
5189,178,44.0,44,23.665
5230,179,41.0,41,23.845
5279,180,49.0,49,23.991
5326,181,47.0,47,24.097
5385,182,59.0,59,24.189
5405,183,20.0,20,24.227
5426,184,21.0,21,24.281
5535,185,109.0,109,24.451
5625,186,90.0,90,24.593
5713,187,88.0,88,24.731
5730,188,17.0,17,24.757
5770,189,40.0,40,24.82
5841,190,71.0,71,24.931
5913,191,72.0,72,25.043
6029,192,116.0,116,25.223
6070,193,41.0,41,25.287
6142,194,72.0,72,25.427
6211,195,69.0,69,31.156
6234,196,23.0,23,31.191
6249,197,15.0,15,31.214
6389,198,140.0,140,31.431
6419,199,30.0,30,31.477
6437,200,18.0,18,31.505
6584,201,147.0,147,31.732
6641,202,57.0,57,31.82
6798,203,157.0,157,32.063
6866,204,68.0,68,32.167
6880,205,14.0,14,32.189
6916,206,36.0,36,32.244
6998,207,82.0,82,32.436
7163,208,165.0,165,32.999
7177,209,14.0,14,33.053
7304,210,127.0,127,33.393
7388,211,84.0,84,33.553
7517,212,129.0,129,33.753
7674,213,157.0,157,33.995
7699,214,25.0,25,34.033
7800,215,101.0,101,34.189
7962,216,162.0,162,34.439
8138,217,176.0,176,34.727
8168,218,30.0,30,34.773
8266,219,98.0,98,40.659
8463,220,197.0,197,40.964
8684,221,221.0,221,41.306
8748,222,64.0,64,41.405
8896,223,148.0,148,41.908
9029,224,133.0,133,42.332
9257,225,228.0,228,42.868
9355,226,98.0,98,43.019
9502,227,147.0,147,43.246
9531,228,29.0,29,43.291
9662,229,131.0,131,43.495
9716,230,54.0,54,43.579
9869,231,153.0,153,43.816
10091,232,222.0,222,44.16
10169,233,78.0,78,44.28
10391,234,222.0,222,50.803
10586,235,195.0,195,51.392
10707,236,121.0,121,51.744
10748,237,41.0,41,51.87
10874,238,126.0,126,52.266
10926,239,52.0,52,52.39
11003,240,77.0,77,52.537
11178,241,175.0,175,52.808
11447,242,269.0,269,53.223
11610,243,163.0,163,53.475
11860,244,250.0,250,53.862
12148,245,288.0,288,54.674
12468,246,320.0,320,61.487
12618,247,150.0,150,61.719
12908,248,290.0,290,62.45
13069,249,161.0,161,62.891
13271,250,202.0,202,63.45
13764,251,493.0,493,64.214
14009,252,245.0,245,64.594
14121,253,112.0,112,64.767
14344,254,223.0,223,71.325
14613,255,269.0,269,71.753
14737,256,124.0,124,71.945
14929,257,192.0,192,72.375
15230,258,301.0,301,73.199
15451,259,221.0,221,73.57
15575,260,124.0,124,73.762
15927,261,352.0,352,74.689
16275,262,348.0,348,75.261
16617,263,342.0,342,81.604
17102,264,485.0,485,82.413
17314,265,212.0,212,82.74
17491,266,177.0,177,83.012
17692,267,201.0,201,83.322
17909,268,217.0,217,83.687
18042,269,133.0,133,83.894
18341,270,299.0,299,84.354
18621,271,280.0,280,90.717
18847,272,226.0,226,91.066
18879,273,32.0,32,91.116
19128,274,249.0,249,91.5
19294,275,166.0,166,91.756
19571,276,277.0,277,92.185
19877,277,306.0,306,92.686
20063,278,186.0,186,92.973
20301,279,238.0,238,93.342
20614,280,313.0,313,99.168
20783,281,169.0,169,99.43
21109,282,326.0,326,99.935
21287,283,178.0,178,100.211
21469,284,182.0,182,100.493
21672,285,203.0,203,101.041
22015,286,343.0,343,102.351
22253,287,238.0,238,102.751
22429,288,176.0,176,103.024
22766,289,337.0,337,108.447
23027,290,261.0,261,108.85
