step,episode,episode_return,episode_length,wall_clock_s
200,1,-1170.250292657411,200,0.644
400,2,-1358.0702025041412,200,0.974
600,3,-853.3352696384834,200,1.305
800,4,-1374.8529293961874,200,1.677
1000,5,-1176.886760823741,200,2.025
1200,6,-889.7155341650206,200,2.37
1400,7,-924.6884613631061,200,2.688
1600,8,-979.3834990908542,200,2.988
1800,9,-1681.3096725342352,200,3.331
2000,10,-861.308638954078,200,3.747
2200,11,-1063.8581979932917,200,6.577
2400,12,-1359.7637379723358,200,7.003
2600,13,-943.9176783132663,200,7.415
2800,14,-1107.4008423448533,200,7.909
3000,15,-1380.0094234485587,200,8.587
3200,16,-1314.349700984733,200,9.355
3400,17,-1057.2268749412171,200,10.015
3600,18,-1070.511287425058,200,10.692
3800,19,-902.8127036070701,200,11.359
4000,20,-1404.035071831493,200,12.094
4200,21,-1717.1233093306887,200,14.968
4400,22,-1104.6121777183068,200,15.664
4600,23,-982.8032605463515,200,16.301
4800,24,-927.3155589357968,200,16.932
5000,25,-1454.953180287684,200,17.616
5200,26,-1010.2831340132605,200,18.286
5400,27,-1204.841852016358,200,18.936
5600,28,-883.1362257939581,200,19.606
5800,29,-1026.3767279691488,200,20.258
6000,30,-1067.4385269445015,200,20.907
6200,31,-1177.2482233292842,200,24.039
6400,32,-768.9626246494846,200,24.579
6600,33,-1463.7513875057282,200,25.015
6800,34,-1305.9995003765348,200,25.392
7000,35,-873.5276827934993,200,25.883
7200,36,-749.5038598212066,200,26.598
7400,37,-1087.9620382538199,200,27.286
7600,38,-1068.4823540046862,200,28.08
7800,39,-1513.4787388021005,200,28.798
8000,40,-862.9447355812262,200,29.555
8200,41,-1207.9942255606843,200,32.327
8400,42,-1132.397411293015,200,32.665
8600,43,-1292.9758679528281,200,32.972
8800,44,-1567.1435387149472,200,33.274
9000,45,-1200.625793104702,200,33.72
9200,46,-1446.7275464836187,200,34.374
9400,47,-932.0492093962717,200,35.013
9600,48,-1000.4344568338527,200,35.691
9800,49,-885.863083226565,200,36.342
10000,50,-1213.6706322455127,200,36.97
10200,51,-773.5806229018336,200,37.603
10400,52,-775.9347672328831,200,41.53
10600,53,-1153.1376631210176,200,42.482
10800,54,-1277.2506638531875,200,43.59
11000,55,-924.0127154171148,200,44.843
11200,56,-1208.3426084206067,200,45.482
11400,57,-860.2988916340125,200,45.806
11600,58,-1195.1052412914514,200,46.14
11800,59,-1141.4862605433939,200,46.452
12000,60,-1626.443510332126,200,46.839
12200,61,-1241.7201863000532,200,47.197
12400,62,-1040.6903858256214,200,49.619
12600,63,-939.1562938401156,200,50.31
12800,64,-1261.6121668793116,200,50.649
13000,65,-1116.3654596594174,200,50.939
13200,66,-1587.0896836928787,200,51.27
13400,67,-1177.7804591820914,200,51.716
13600,68,-1132.0405718742716,200,52.087
13800,69,-972.2374450252889,200,52.405
14000,70,-1134.9108471379868,200,52.753
14200,71,-1319.6614686199746,200,53.102
14400,72,-1173.1557261706453,200,55.667
14600,73,-1130.3900205295163,200,56.116
14800,74,-1003.6811266837927,200,56.523
15000,75,-880.3490622433432,200,56.884
15200,76,-1045.5708588390858,200,57.203
15400,77,-1045.8380239269047,200,57.503
15600,78,-1036.4275658367426,200,57.797
15800,79,-865.8728817334973,200,58.091
16000,80,-1009.2851367001732,200,58.555
16200,81,-1118.9221458033417,200,58.915
16400,82,-1201.2117296921274,200,61.136
16600,83,-971.381104829161,200,61.465
16800,84,-926.298900823791,200,61.854
17000,85,-1635.9858479708748,200,62.18
17200,86,-862.3713329711486,200,62.467
17400,87,-877.0594828286463,200,62.759
17600,88,-1410.1316285010753,200,63.048
17800,89,-881.5408879820628,200,63.514
18000,90,-887.7099910244655,200,64.045
18200,91,-876.2105840753575,200,64.327
18400,92,-1268.6313504084442,200,64.847
18600,93,-1014.0580171042574,200,68.365
18800,94,-1628.4285074698632,200,68.868
19000,95,-977.4554085531812,200,69.225
19200,96,-1488.4479350613728,200,69.587
19400,97,-872.1636197990505,200,69.942
19600,98,-1114.9089606125126,200,70.344
19800,99,-1006.0455679539097,200,71.063
20000,100,-1160.775865525541,200,72.056
20200,101,-1410.66078053782,200,72.834
20400,102,-872.8238981505185,200,73.645
20600,103,-894.6088603024696,200,76.895
20800,104,-992.3588782842661,200,77.305
21000,105,-946.4559424098151,200,77.728
21200,106,-1532.0890306154072,200,78.156
21400,107,-982.1267769664695,200,78.935
21600,108,-725.8004268200543,200,79.716
21800,109,-1102.588738518049,200,80.561
22000,110,-865.0996790731031,200,81.368
22200,111,-866.3700092311358,200,82.054
22400,112,-1347.9720997257089,200,82.75
22600,113,-1244.9001104461943,200,85.251
22800,114,-883.3332607628336,200,85.564
23000,115,-869.1540940508042,200,85.87
23200,116,-868.6843793440656,200,86.172
23400,117,-1042.5579789841993,200,86.486
23600,118,-1150.121656859149,200,86.784
23800,119,-762.5733943680723,200,87.145
24000,120,-771.6314760758125,200,87.789
24200,121,-875.9854622238877,200,88.432
24400,122,-874.2784239967117,200,89.053
24600,123,-1000.0370051756726,200,91.509
24800,124,-881.3105414607963,200,91.796
25000,125,-928.7241105620101,200,92.1
25200,126,-989.2028403398078,200,92.399
25400,127,-1112.5284885958208,200,92.713
25600,128,-882.5965553320675,200,93.227
25800,129,-786.1630686695486,200,93.847
26000,130,-1120.9227576452633,200,94.475
26200,131,-868.5110084411973,200,95.109
26400,132,-765.8726054290622,200,95.752
26600,133,-817.0797929375825,200,96.412
26800,134,-877.801669500327,200,98.662
27000,135,-770.4664711455027,200,98.963
27200,136,-1029.95170612543,200,99.291
27400,137,-754.5856842162545,200,99.592
27600,138,-768.6460006443347,200,100.185
27800,139,-1002.0691833731487,200,100.812
28000,140,-759.491511060181,200,101.434
28200,141,-877.9243897942946,200,102.056
28400,142,-757.8644751868852,200,102.687
28600,143,-1000.8855491005457,200,103.327
28800,144,-877.010494564448,200,105.703
29000,145,-770.7584141114546,200,106.027
29200,146,-809.2190215693628,200,106.34
29400,147,-645.21043178718,200,106.902
29600,148,-752.2413557581981,200,107.539
29800,149,-882.4950456690822,200,108.195
30000,150,-691.741378820671,200,108.823
30200,151,-688.5292792476464,200,109.475
30400,152,-765.550550517652,200,110.102
30600,153,-948.2074360118061,200,110.729
30800,154,-614.0293987798868,200,113.159
31000,155,-648.5583264994247,200,113.459
31200,156,-846.4403024308069,200,113.768
31400,157,-1216.3869212496072,200,114.087
31600,158,-757.1361624348418,200,114.583
31800,159,-987.2575713163859,200,115.221
32000,160,-717.6535321510726,200,115.85
32200,161,-754.0324044970014,200,116.477
32400,162,-777.2604509881824,200,117.102
32600,163,-775.2951844965213,200,117.734
32800,164,-886.8109532239398,200,120.082
33000,165,-779.4738511959339,200,120.378
33200,166,-733.685506798926,200,120.674
33400,167,-768.705786524977,200,120.986
33600,168,-674.6424450831273,200,121.601
33800,169,-904.385890720716,200,122.3
34000,170,-676.6842681028837,200,122.923
34200,171,-630.9541523817737,200,123.547
34400,172,-1038.3888302301852,200,124.176
34600,173,-646.1307876860355,200,124.821
34800,174,-742.6682801802671,200,125.474
35000,175,-620.3001409045423,200,128.195
35200,176,-519.3182457776835,200,128.532
35400,177,-768.2011568157446,200,128.819
35600,178,-643.6581536914974,200,129.12
35800,179,-648.7503274146337,200,129.444
36000,180,-392.72899962832116,200,129.99
36200,181,-664.6125332847203,200,130.665
36400,182,-789.7596260626977,200,131.297
36600,183,-632.3785912130544,200,131.93
36800,184,-641.7791223542134,200,132.566
37000,185,-646.2002935367523,200,134.772
37200,186,-786.2239097149445,200,135.076
37400,187,-665.1901028324302,200,135.382
37600,188,-897.8759602488987,200,135.722
37800,189,-768.8227528390215,200,136.038
38000,190,-611.7432966535146,200,136.496
38200,191,-767.1620132440354,200,137.11
38400,192,-780.955870811832,200,137.814
38600,193,-934.1231213328533,200,138.573
38800,194,-885.6606645733456,200,139.223
39000,195,-515.1801885772519,200,141.47
39200,196,-533.4628401373216,200,141.776
39400,197,-1035.952384011038,200,142.077
39600,198,-1091.7454179716487,200,142.382
39800,199,-396.0738434929624,200,142.807
40000,200,-914.9539844028656,200,143.457
40200,201,-639.0829631891073,200,144.083
40400,202,-538.4730961426767,200,144.723
40600,203,-520.8697788042311,200,145.517
40800,204,-402.04623941711895,200,146.052
41000,205,-737.160457291251,200,148.734
41200,206,-658.2804096667932,200,149.105
41400,207,-913.8100294459357,200,149.482
41600,208,-781.1289638907833,200,149.84
41800,209,-652.6050051462928,200,150.229
42000,210,-555.0471151715585,200,150.532
42200,211,-527.602614102176,200,150.852
42400,212,-651.4266374190303,200,151.18
42600,213,-647.850390782964,200,151.475
42800,214,-649.5916856382194,200,151.756
43000,215,-576.7688265893804,200,152.316
43200,216,-897.5024627748043,200,154.647
43400,217,-455.98389704918765,200,154.949
43600,218,-778.7840795661424,200,155.239
43800,219,-888.1017361008787,200,155.534
44000,220,-769.7758810983806,200,155.822
44200,221,-798.252259845261,200,156.118
44400,222,-760.9895958878768,200,156.645
44600,223,-648.8174111772763,200,157.306
44800,224,-649.42077836815,200,157.985
45000,225,-653.9621504287576,200,158.704
45200,226,-880.424777746453,200,161.291
45400,227,-397.8632960288948,200,161.898
45600,228,-427.3699297910706,200,162.498
45800,229,-658.1526410675302,200,163.109
46000,230,-656.899710753706,200,163.721
46200,231,-519.7183828180688,200,164.328
46400,232,-525.5575956506773,200,164.932
46600,233,-405.80892075166156,200,165.553
46800,234,-266.02023149344836,200,166.168
47000,235,-573.6569366182343,200,166.79
47200,236,-651.013904162967,200,169.285
47400,237,-500.77320750127564,200,169.574
47600,238,-525.0378120027211,200,170.166
47800,239,-457.2172763866636,200,170.778
48000,240,-422.62572546844757,200,171.383
48200,241,-907.7847779027597,200,171.983
48400,242,-1421.365206774628,200,172.595
48600,243,-1281.14705151404,200,173.207
