step,episode,episode_return,episode_length,wall_clock_s
999,1,-32.50420102470027,999,0.121
1998,2,-35.035935179933475,999,0.243
2997,3,-32.69248547445046,999,0.363
3996,4,-32.46458540281787,999,0.483
4995,5,-35.142317658089446,999,0.603
5994,6,-32.23419828977042,999,0.722
6993,7,-34.05928261725336,999,0.844
7992,8,-33.79233718941918,999,0.964
8991,9,-33.27828496924111,999,1.08
9990,10,-32.69640343999208,999,1.2
10989,11,-31.76434746780667,999,34.814
11988,12,-30.92657957976889,999,64.189
12987,13,-31.177019298332254,999,92.359
13986,14,-29.63442252082934,999,119.846
14985,15,-29.559658234541313,999,146.133
15984,16,-29.189721172773393,999,177.524
16983,17,-30.472460953941226,999,210.809
17982,18,-30.225164461537695,999,239.138
18981,19,-29.374857162092916,999,269.671
19980,20,-31.437032398062453,999,299.039
20979,21,-30.927127190933444,999,327.137
21978,22,-29.93970093495124,999,352.793
22977,23,-32.1574590347149,999,383.307
23976,24,-31.19460285351547,999,415.489
24975,25,-29.853549332389093,999,447.691
25974,26,-28.593935491525105,999,479.036
26973,27,-29.245807063845366,999,507.91
27972,28,-29.22244974744856,999,540.252
28971,29,-29.77322113613795,999,570.869
29970,30,-31.07574135108236,999,600.125
30969,31,-29.807296191424612,999,628.687
31968,32,-29.2298898803403,999,661.718
32967,33,-29.784682105116197,999,691.842
33966,34,-29.923312913774854,999,724.533
34965,35,-30.90370823512638,999,757.839
35964,36,-30.58262092837485,999,790.085
36963,37,-29.576395576908887,999,816.139
37962,38,-31.08105132534425,999,837.896
38961,39,-30.188847483969997,999,869.396
39960,40,-30.7322474577443,999,901.384
40959,41,-29.846678151586875,999,927.231
41958,42,-30.199080076879778,999,954.757
42957,43,-30.320344391915008,999,984.802
43956,44,-30.39615246028656,999,1014.208
44955,45,-31.09816724807485,999,1046.719
45954,46,-30.528234055193458,999,1073.893
46953,47,-30.100093553404015,999,1103.366
47952,48,-30.295680831324955,999,1136.65
48951,49,-29.68436009730878,999,1169.684
49950,50,-30.931835870881294,999,1199.869
50949,51,-30.8654048714363,999,1225.287
51948,52,-29.7929452697261,999,1257.792
52947,53,-31.154500644116993,999,1288.662
53946,54,-29.74284572477864,999,1315.2
54945,55,-30.20197968912053,999,1345.389
55944,56,-29.45756877550553,999,1370.707
56943,57,-30.226511637928162,999,1400.834
57942,58,-28.676843871150165,999,1430.72
58941,59,-29.585757415133138,999,1458.611
59940,60,-31.208306352757067,999,1486.852
60939,61,-27.89457271323696,999,1514.992
61938,62,-30.081029017951842,999,1541.648
62937,63,-29.767769068432504,999,1570.76
63936,64,-29.493072203556302,999,1602.326
64935,65,-31.17239334080556,999,1633.453
65934,66,-31.85287089419721,999,1663.118
66933,67,-30.12858361668899,999,1693.882
67932,68,-29.84342653826906,999,1722.857
68931,69,-29.03400378810567,999,1755.898
69930,70,-29.576733034948255,999,1786.654
70929,71,-30.823254173944527,999,1818.261
71928,72,-29.73714785381248,999,1848.671
72927,73,-30.473725331092705,999,1881.592
73926,74,-30.804486211886704,999,1914.998
74925,75,-30.680411691744848,999,1947.868
75924,76,-30.731955040928295,999,1981.581
76923,77,-31.54503825495437,999,2015.157
77922,78,-31.21375699980978,999,2048.724
78921,79,-30.5899435130724,999,2077.49
79920,80,-29.549584843354783,999,2107.809
80919,81,-30.988092287742866,999,2141.338
81918,82,-29.791012633539783,999,2174.949
82917,83,-29.908570056499304,999,2206.256
83916,84,-29.665807637651895,999,2238.057
84915,85,-30.448879169519692,999,2270.161
85914,86,-30.613729430390897,999,2303.506
86913,87,-30.94256827671847,999,2335.514
87912,88,-30.253246693392335,999,2367.979
88911,89,-29.613592989956942,999,2401.536
89910,90,-30.783067175227817,999,2432.198
90909,91,-30.824933640304778,999,2465.717
91908,92,-30.41684330310174,999,2499.334
92907,93,-28.502155618140264,999,2532.921
93906,94,-30.969021195053667,999,2566.492
94905,95,-30.218928696682145,999,2595.665
95904,96,-30.331896930872812,999,2629.436
96903,97,-30.99690072890578,999,2662.236
97902,98,-27.729705653073236,999,2694.089
98901,99,-30.037561077167176,999,2725.609
99900,100,-30.5943803777157,999,2759.177
