step,episode,episode_return,episode_length,wall_clock_s
999,1,-33.01199566961053,999,0.122
1998,2,-34.884464064800724,999,0.35
2997,3,-33.219018266220736,999,0.47
3996,4,-34.136755905163405,999,0.592
4995,5,-33.91260175714916,999,0.713
5994,6,-33.288783219723705,999,0.834
6993,7,-34.18575527751893,999,0.954
7992,8,-33.63561977010467,999,1.075
8991,9,-34.24891385172593,999,1.196
9990,10,-34.07633054393309,999,1.317
10989,11,-9.398989611406227,999,12.705
11988,12,-9.647202623835618,999,24.837
12987,13,-9.092627735746115,999,36.2
13986,14,-9.324090900726508,999,49.407
14985,15,-8.952510228459692,999,59.917
15984,16,-9.152863988163878,999,71.833
16983,17,-9.539778210927103,999,85.72
17982,18,-8.642466292378408,999,95.991
18981,19,-9.211071579511158,999,106.471
19980,20,-8.762557380431163,999,117.661
20979,21,-8.656081007992752,999,130.9
21978,22,-9.622590921951666,999,141.596
22977,23,-8.46076256112383,999,155.062
23976,24,-8.988454273715433,999,168.497
24975,25,-9.394878853020279,999,181.838
25974,26,-8.806747463341411,999,194.857
26973,27,-9.452341265424696,999,207.857
27972,28,-8.213314831417216,999,220.851
28971,29,-9.070254040813172,999,233.41
29970,30,-8.962274022691767,999,245.376
30969,31,-9.018570188965027,999,256.755
31968,32,-9.384591172745344,999,267.724
32967,33,-8.792848410792768,999,282.708
33966,34,-9.137994786324661,999,294.321
34965,35,-9.258676046822508,999,308.738
35964,36,-8.71948876938044,999,322.264
36963,37,-9.123890980715988,999,333.448
37962,38,-9.158108314146261,999,347.137
38961,39,-9.0738225132741,999,359.132
39960,40,-8.948406231156293,999,370.639
40959,41,-8.751615452542461,999,381.738
41958,42,-9.280853223736665,999,393.611
42957,43,-8.70669623497835,999,406.756
43956,44,-8.872590059771499,999,420.084
44955,45,-9.578337273990496,999,433.027
45954,46,-8.478426483128834,999,445.857
46953,47,-9.463749065254527,999,457.99
47952,48,-9.44631201397784,999,469.792
48951,49,-8.680459377366684,999,481.903
49950,50,-9.013387249483886,999,495.099
50949,51,-8.385860722567042,999,505.87
51948,52,-8.759218327297964,999,517.853
52947,53,-8.837635559461095,999,529.307
53946,54,-8.484772586374659,999,542.264
54945,55,-8.870471378950814,999,555.205
55944,56,-9.230650977392703,999,569.68
56943,57,-8.718422337193044,999,580.352
57942,58,-8.750303583518734,999,592.518
58941,59,-9.09133748631726,999,604.48
59940,60,-9.56813495848614,999,618.317
