step,episode,episode_return,episode_length,wall_clock_s
500,1,-500.0,500,0.019
1000,2,-500.0,500,0.039
1500,3,-500.0,500,0.061
2000,4,-500.0,500,0.078
2500,5,-500.0,500,0.098
3000,6,-500.0,500,0.117
3500,7,-500.0,500,0.135
4000,8,-500.0,500,0.155
4500,9,-500.0,500,0.177
5000,10,-500.0,500,0.196
5500,11,-500.0,500,0.699
6000,12,-500.0,500,1.035
6500,13,-500.0,500,1.341
7000,14,-500.0,500,1.654
7500,15,-500.0,500,2.026
8000,16,-500.0,500,2.365
8500,17,-500.0,500,2.709
9000,18,-500.0,500,3.06
9500,19,-500.0,500,3.419
10000,20,-500.0,500,3.789
10442,21,-441.0,442,4.103
10942,22,-500.0,500,4.442
11442,23,-500.0,500,4.764
11942,24,-500.0,500,5.107
12442,25,-500.0,500,5.488
12942,26,-500.0,500,5.841
13322,27,-379.0,380,6.17
13822,28,-500.0,500,6.543
14216,29,-393.0,394,6.85
14371,30,-154.0,155,6.975
14532,31,-160.0,161,7.105
14700,32,-167.0,168,7.248
14969,33,-268.0,269,7.47
15143,34,-173.0,174,7.604
15403,35,-259.0,260,7.814
15633,36,-229.0,230,8.004
15878,37,-244.0,245,8.211
16117,38,-238.0,239,8.41
16377,39,-259.0,260,8.639
16541,40,-163.0,164,8.911
16679,41,-137.0,138,9.018
17096,42,-416.0,417,9.38
17429,43,-332.0,333,9.655
17702,44,-272.0,273,9.909
17977,45,-274.0,275,10.16
18121,46,-143.0,144,10.294
18326,47,-204.0,205,10.5
18506,48,-179.0,180,10.644
18634,49,-127.0,128,10.741
18788,50,-153.0,154,10.878
19001,51,-212.0,213,11.075
19220,52,-218.0,219,11.296
19365,53,-144.0,145,11.449
19555,54,-189.0,190,11.632
19708,55,-152.0,153,11.784
19845,56,-136.0,137,11.896
19940,57,-94.0,95,11.976
20066,58,-125.0,126,12.09
20210,59,-143.0,144,12.226
20363,60,-152.0,153,12.352
20477,61,-113.0,114,12.453
20673,62,-195.0,196,12.633
20768,63,-94.0,95,12.71
