step,episode,episode_return,episode_length,wall_clock_s
29,1,29.0,29,0.001
39,2,10.0,10,0.001
50,3,11.0,11,0.001
86,4,36.0,36,0.001
99,5,13.0,13,0.001
115,6,16.0,16,0.002
132,7,17.0,17,0.002
151,8,19.0,19,0.002
188,9,37.0,37,0.003
215,10,27.0,27,0.003
230,11,15.0,15,0.003
243,12,13.0,13,0.003
266,13,23.0,23,0.004
276,14,10.0,10,0.004
305,15,29.0,29,0.004
323,16,18.0,18,0.004
334,17,11.0,11,0.005
345,18,11.0,11,0.005
391,19,46.0,46,0.005
402,20,11.0,11,0.006
434,21,32.0,32,0.006
481,22,47.0,47,0.007
497,23,16.0,16,0.007
523,24,26.0,26,0.007
557,25,34.0,34,0.008
573,26,16.0,16,0.008
592,27,19.0,19,0.009
614,28,22.0,22,0.009
638,29,24.0,24,0.009
653,30,15.0,15,0.009
664,31,11.0,11,0.009
681,32,17.0,17,0.01
694,33,13.0,13,0.01
724,34,30.0,30,0.01
740,35,16.0,16,0.01
806,36,66.0,66,0.011
837,37,31.0,31,0.011
855,38,18.0,18,0.012
880,39,25.0,25,0.012
899,40,19.0,19,0.012
909,41,10.0,10,0.013
936,42,27.0,27,0.013
948,43,12.0,12,0.014
960,44,12.0,12,0.014
974,45,14.0,14,0.014
991,46,17.0,17,0.014
1005,47,14.0,14,0.208
1020,48,15.0,15,0.216
1034,49,14.0,14,0.233
1045,50,11.0,11,0.24
1055,51,10.0,10,0.245
1070,52,15.0,15,0.255
1086,53,16.0,16,0.267
1101,54,15.0,15,0.278
1114,55,13.0,13,0.294
1124,56,10.0,10,0.301
1147,57,23.0,23,0.322
1159,58,12.0,12,0.332
1199,59,40.0,40,0.358
1208,60,9.0,9,0.364
1225,61,17.0,17,0.38
1245,62,20.0,20,0.393
1264,63,19.0,19,0.403
1277,64,13.0,13,0.417
1301,65,24.0,24,0.438
1321,66,20.0,20,0.456
1353,67,32.0,32,0.474
1361,68,8.0,8,0.478
1373,69,12.0,12,0.488
1382,70,9.0,9,0.491
1395,71,13.0,13,0.499
1405,72,10.0,10,0.507
1420,73,15.0,15,0.514
1447,74,27.0,27,0.534
1458,75,11.0,11,0.544
1469,76,11.0,11,0.552
1492,77,23.0,23,0.566
1517,78,25.0,25,0.585
1529,79,12.0,12,0.591
1546,80,17.0,17,0.6
1557,81,11.0,11,0.605
1568,82,11.0,11,0.61
1580,83,12.0,12,0.616
1594,84,14.0,14,0.625
1608,85,14.0,14,0.631
1634,86,26.0,26,0.646
1654,87,20.0,20,0.659
1679,88,25.0,25,0.673
1694,89,15.0,15,0.683
1714,90,20.0,20,0.697
1751,91,37.0,37,0.72
1765,92,14.0,14,0.729
1781,93,16.0,16,0.742
1794,94,13.0,13,0.751
1808,95,14.0,14,0.764
1819,96,11.0,11,0.772
1848,97,29.0,29,0.793
1862,98,14.0,14,0.804
1874,99,12.0,12,0.814
1889,100,15.0,15,0.827
1904,101,15.0,15,0.836
1915,102,11.0,11,0.844
1926,103,11.0,11,0.855
1936,104,10.0,10,0.861
1954,105,18.0,18,0.875
1983,106,29.0,29,0.896
2001,107,18.0,18,0.914
2020,108,19.0,19,0.929
2046,109,26.0,26,0.952
2056,110,10.0,10,0.959
2069,111,13.0,13,0.969
