step,episode,episode_return,episode_length,wall_clock_s
999,1,-32.50420102470027,999,0.122
1998,2,-35.035935179933475,999,0.244
2997,3,-32.69248547445046,999,0.363
3996,4,-32.46458540281787,999,0.482
4995,5,-35.142317658089446,999,0.601
5994,6,-32.23419828977042,999,0.719
6993,7,-34.05928261725336,999,0.839
7992,8,-33.79233718941918,999,0.958
8991,9,-33.27828496924111,999,1.077
9990,10,-32.69640343999208,999,1.196
10989,11,-35.27632819214513,999,32.559
11988,12,-34.08718235674394,999,64.876
12987,13,-33.943500186295445,999,99.146
13986,14,-31.821419173990236,999,125.026
14985,15,-31.24616597442027,999,157.686
15984,16,-30.317614100327276,999,187.505
16983,17,-30.662729027896848,999,217.081
17982,18,-29.334212098622306,999,243.338
18981,19,-27.266844260547753,999,274.741
19980,20,-27.670034475283117,999,305.73
20979,21,-25.24232108573502,999,332.456
21978,22,-22.24581119974302,999,367.582
22977,23,-21.722960911323714,999,400.738
23976,24,-18.28737255780608,999,430.493
24975,25,-15.00214112551076,999,460.545
25974,26,-12.264669124368186,999,490.455
26973,27,-10.689721693229625,999,525.846
27972,28,-8.70398736048545,999,561.765
28971,29,-7.5937518868315586,999,592.772
29970,30,-6.468043854062171,999,628.274
30969,31,-4.9783155518328375,999,663.256
31968,32,-4.125629410010509,999,695.55
32967,33,-3.5373073548432306,999,725.699
33966,34,-2.9366630297424874,999,758.837
34965,35,-2.421643181729301,999,786.568
35964,36,-2.066857106348878,999,817.382
36963,37,-1.6221494050606842,999,853.089
37962,38,-1.5278552990619467,999,887.332
38961,39,-1.2931054980656929,999,919.893
39960,40,-1.0840627679756234,999,955.239
40959,41,-0.9122838241413243,999,982.273
41958,42,-0.8982413226039646,999,1016.043
42957,43,-0.7801473508779,999,1045.171
43956,44,-0.7932867063570878,999,1074.972
44955,45,-0.841390390711074,999,1109.417
45954,46,-0.818054582285517,999,1142.081
46953,47,-0.7934351213799068,999,1174.545
47952,48,-0.8123583312864692,999,1208.583
48951,49,-0.8119554659852143,999,1238.836
49950,50,-0.8074962049080605,999,1275.021
50949,51,-0.7558485270296639,999,1308.484
51948,52,-0.777523106706298,999,1343.009
52947,53,-0.8233329547919508,999,1371.745
53946,54,-0.7731957758989411,999,1403.664
54945,55,-0.8083941489234441,999,1429.524
55944,56,-0.7678251570087328,999,1465.046
56943,57,-0.783318916925229,999,1497.19
57942,58,-0.7234556399029541,999,1525.522
58941,59,-0.7468702366537137,999,1557.964
59940,60,-0.8084072112104048,999,1593.376
60939,61,-0.6575401776747866,999,1627.591
61938,62,-0.776977792263548,999,1662.522
62937,63,-0.7826757873101047,999,1696.966
63936,64,-0.7800717653544849,999,1724.849
64935,65,-0.8321760621464427,999,1757.98
65934,66,-0.8695558771258294,999,1792.035
66933,67,-0.7754820827838969,999,1816.436
67932,68,-0.7859194374995471,999,1847.589
68931,69,-0.7639993345076418,999,1876.768
69930,70,-0.7798273619063837,999,1912.354
70929,71,-0.8052558437963094,999,1947.571
71928,72,-0.7829023690626572,999,1983.095
72927,73,-0.828975602557135,999,2018.739
73926,74,-0.8033746261687188,999,2054.444
74925,75,-0.7908929711540309,999,2081.192
75924,76,-0.8148070770203345,999,2117.169
76923,77,-0.8453341424270016,999,2152.382
77922,78,-0.8444136375222597,999,2183.917
78921,79,-0.8196412873725122,999,2217.751
79920,80,-0.7737446963793531,999,2249.209
80919,81,-0.8170357729435035,999,2283.126
81918,82,-0.7865468011908903,999,2317.178
82917,83,-0.7668167524603434,999,2346.361
83916,84,-0.7578058769655804,999,2381.913
84915,85,-0.821653015752416,999,2411.321
85914,86,-0.8258126544809767,999,2445.882
86913,87,-0.8352596670112473,999,2480.5
87912,88,-0.8284676861635762,999,2515.463
88911,89,-0.7755002802899524,999,2545.835
89910,90,-0.8049524994873937,999,2571.735
90909,91,-0.8624540576423637,999,2598.494
91908,92,-0.8010070566088628,999,2630.555
92907,93,-0.728098955996078,999,2663.239
93906,94,-0.819016979747211,999,2693.518
94905,95,-0.8410485051261651,999,2726.018
95904,96,-0.8046854357442691,999,2756.542
96903,97,-0.8188438466609602,999,2788.745
97902,98,-0.694935635084353,999,2817.778
98901,99,-0.791373390810166,999,2852.465
99900,100,-0.8219773754779705,999,2887.605
