step,episode,episode_return,episode_length,wall_clock_s
999,1,-33.52377062220096,999,0.121
1998,2,-32.33001931982327,999,0.365
2997,3,-34.445109972502934,999,0.484
3996,4,-34.106592411343605,999,0.606
4995,5,-32.48247813779098,999,0.726
5994,6,-33.74370078041806,999,0.845
6993,7,-33.799926265622176,999,0.964
7992,8,-33.494346266497686,999,1.084
8991,9,-32.96103770022489,999,1.203
9990,10,-34.57143114881054,999,1.32
10989,11,-1.4125675885187,999,16.498
11988,12,-1.0404442181864213,999,31.62
12987,13,-0.9669254468418964,999,44.211
13986,14,-0.9899633485829784,999,55.081
14985,15,-0.9618691919269016,999,68.549
15984,16,-1.0053675178083115,999,84.958
16983,17,-1.015245935917736,999,100.797
17982,18,-1.02163159910986,999,117.541
18981,19,-1.0251780131269679,999,131.877
19980,20,-0.9803923241462873,999,142.852
20979,21,-0.9844340912420192,999,155.308
21978,22,-1.0439564500247063,999,167.352
22977,23,-1.1013932195502956,999,181.378
23976,24,-1.0279960458876671,999,194.51
24975,25,-0.9901536046601256,999,210.776
25974,26,-1.0337415520206101,999,226.92
26973,27,-1.0475306386945042,999,242.091
27972,28,-1.0599468370045175,999,256.069
28971,29,-1.0476886925570668,999,263.484
29970,30,-1.0452641773323768,999,274.795
30969,31,-1.0227993038184615,999,289.643
31968,32,-0.9463937437051528,999,302.701
32967,33,-0.9845044215544557,999,317.937
33966,34,-1.0109560664025012,999,333.648
34965,35,-1.1298125700755723,999,349.7
35964,36,-1.0347940985583748,999,363.088
36963,37,-0.9411603040237447,999,375.955
37962,38,-1.073544244834415,999,392.286
38961,39,-1.0745221749490306,999,404.55
39960,40,-1.0166053034335583,999,417.297
40959,41,-1.0317441262037454,999,427.535
41958,42,-1.0067999321342784,999,441.664
42957,43,-1.1049581485504696,999,455.134
43956,44,-0.9591167801854066,999,470.858
44955,45,-1.070947835222793,999,483.164
45954,46,-1.0367598065977373,999,498.044
46953,47,-0.9712864350545536,999,513.71
47952,48,-1.0181885343434343,999,529.315
48951,49,-1.0299122331172255,999,541.863
49950,50,-1.064358057461363,999,556.064
50949,51,-1.0628084185958049,999,567.809
51948,52,-1.1029919991842037,999,581.47
52947,53,-1.1058580745987778,999,597.276
53946,54,-1.064754685419032,999,610.942
54945,55,-1.0238248865081576,999,623.855
55944,56,-1.0578526536691442,999,637.467
56943,57,-1.0607643134777707,999,648.106
57942,58,-0.9551902578937357,999,661.875
58941,59,-1.0277058697161092,999,674.844
59940,60,-1.0335379072403366,999,687.075
60939,61,-1.0862226448731072,999,699.48
61938,62,-1.0463502999619694,999,712.609
62937,63,-1.0047602927488033,999,727.495
63936,64,-0.9433586432243304,999,740.321
64935,65,-0.9646327991910416,999,756.131
65934,66,-1.0590092615434248,999,769.171
66933,67,-0.9927413354457153,999,783.087
67932,68,-1.0096304341203433,999,793.674
68931,69,-1.0705279648426942,999,806.034
69930,70,-1.028432413737607,999,815.558
70929,71,-1.0726179770967916,999,827.642
71928,72,-1.0176376463568246,999,840.41
72927,73,-1.0017186065987682,999,853.773
73926,74,-0.9776774180340204,999,869.45
74925,75,-1.0310636474689738,999,884.913
75924,76,-1.062030050682985,999,897.172
76923,77,-1.0230329688480695,999,911.282
77922,78,-1.1102918848764574,999,924.638
78921,79,-1.0538684469299486,999,939.331
79920,80,-1.0316359482903774,999,951.797
80919,81,-0.9813497071517107,999,962.316
81918,82,-0.9803102730045176,999,974.314
82917,83,-1.0376653991546296,999,989.044
83916,84,-1.0225617803112172,999,996.89
84915,85,-1.0003702634736227,999,1010.835
85914,86,-1.0799375719804774,999,1024.514
86913,87,-0.9660052853879696,999,1038.115
87912,88,-1.1070389155789193,999,1049.609
88911,89,-1.0062400446567408,999,1061.639
89910,90,-1.1285626486737343,999,1073.56
90909,91,-1.0565830035808006,999,1083.462
91908,92,-1.098843504686596,999,1095.769
92907,93,-1.0494295309480757,999,1107.072
93906,94,-1.0455102803488383,999,1116.899
94905,95,-1.035363875006865,999,1128.154
95904,96,-1.0220709113078474,999,1143.545
96903,97,-0.9635132997938053,999,1158.378
97902,98,-1.0774730689410346,999,1171.016
98901,99,-0.9954772962462771,999,1181.118
99900,100,-1.1935609147090311,999,1196.19
