step,episode,episode_return,episode_length,wall_clock_s
999,1,-33.52377062220096,999,0.121
1998,2,-32.33001931982327,999,0.242
2997,3,-34.445109972502934,999,0.361
3996,4,-34.106592411343605,999,0.481
4995,5,-32.48247813779098,999,0.6
5994,6,-33.74370078041806,999,0.72
6993,7,-33.799926265622176,999,0.839
7992,8,-33.494346266497686,999,0.959
8991,9,-32.96103770022489,999,1.079
9990,10,-34.57143114881054,999,1.198
10989,11,-19.16636804197911,999,27.964
11988,12,-18.296448653284184,999,55.765
12987,13,-18.674966332932616,999,83.803
13986,14,-18.636306214949464,999,113.6
14985,15,-19.88954290728289,999,143.872
15984,16,-18.43924272173983,999,172.295
16983,17,-19.29164786285646,999,203.185
17982,18,-18.265811239587993,999,235.933
18981,19,-18.831698951257422,999,267.039
19980,20,-18.108955114351172,999,297.832
20979,21,-19.51820903489502,999,330.528
21978,22,-19.30151158128824,999,363.875
22977,23,-19.575958020911028,999,396.547
23976,24,-18.25959810408665,999,428.985
24975,25,-20.00970931759793,999,460.225
25974,26,-18.777993500556494,999,487.015
26973,27,-18.683145424959015,999,514.629
27972,28,-19.199629145397708,999,547.721
28971,29,-19.36372788064526,999,580.404
29970,30,-20.415143415362174,999,613.391
30969,31,-18.7665204368052,999,646.106
31968,32,-19.67690682882003,999,675.79
32967,33,-20.050876769529808,999,709.329
33966,34,-19.55772742651516,999,739.102
34965,35,-18.44290781002882,999,768.937
35964,36,-19.07196255912688,999,797.847
36963,37,-18.78084196924822,999,826.074
37962,38,-19.348157099019993,999,853.822
38961,39,-19.376995542380808,999,883.931
39960,40,-19.065851006688455,999,911.898
40959,41,-19.658134630993963,999,941.679
41958,42,-20.622216774255314,999,974.161
42957,43,-18.737511056344175,999,1006.372
43956,44,-19.198419583263448,999,1039.039
44955,45,-19.967531092479177,999,1066.197
45954,46,-19.74802659432424,999,1098.699
46953,47,-20.06843592462867,999,1132.223
47952,48,-18.16695579952143,999,1164.557
48951,49,-19.66927429836832,999,1197.328
49950,50,-19.96103854298933,999,1220.357
50949,51,-19.962339193830502,999,1243.61
51948,52,-18.967549719897935,999,1268.937
52947,53,-18.481126969629408,999,1299.638
53946,54,-19.848043812743516,999,1329.163
54945,55,-18.959438014485208,999,1358.687
55944,56,-18.376481686668782,999,1386.296
56943,57,-18.94727691215339,999,1417.606
57942,58,-18.732360508997363,999,1448.831
58941,59,-19.04462823419614,999,1477.921
59940,60,-18.75977148927164,999,1507.182
60939,61,-19.79304335772882,999,1537.908
61938,62,-18.833282941382926,999,1568.215
62937,63,-19.029332774819565,999,1600.644
63936,64,-20.000135112192876,999,1633.355
64935,65,-19.364999149257812,999,1663.577
65934,66,-21.06471396457707,999,1695.912
66933,67,-18.218120843076985,999,1729.497
67932,68,-19.0739310429922,999,1761.377
68931,69,-19.35054467601985,999,1788.559
69930,70,-19.339420019385127,999,1822.39
70929,71,-19.857780813867432,999,1846.295
71928,72,-20.301414375165038,999,1872.874
72927,73,-18.890353395479224,999,1893.572
73926,74,-18.34943202919119,999,1923.576
74925,75,-19.052860197801945,999,1952.84
75924,76,-20.081139017412987,999,1985.393
76923,77,-19.73157658320576,999,2017.567
77922,78,-19.643196896486234,999,2050.353
78921,79,-18.568464885479003,999,2077.94
79920,80,-19.279695366211165,999,2109.632
80919,81,-18.418523929010945,999,2135.839
81918,82,-19.395605344925254,999,2166.432
82917,83,-19.08209922243837,999,2199.475
83916,84,-18.988820783117436,999,2232.084
84915,85,-18.79912382353823,999,2261.029
85914,86,-19.80937500575159,999,2292.779
86913,87,-19.97081158024314,999,2322.641
87912,88,-19.364956314980535,999,2354.586
88911,89,-20.204113670395053,999,2384.028
89910,90,-18.91328259684856,999,2416.059
90909,91,-19.943684439445168,999,2444.229
91908,92,-18.734211149537167,999,2477.392
92907,93,-19.008419229048094,999,2505.981
93906,94,-19.672991842491495,999,2537.911
94905,95,-19.517444524775026,999,2567.388
95904,96,-19.52451751900969,999,2598.072
96903,97,-19.687662906818264,999,2628.957
97902,98,-18.434777525869592,999,2659.115
98901,99,-19.520711484170302,999,2690.394
99900,100,-19.68252075605689,999,2723.731
