step,episode,episode_return,episode_length,wall_clock_s
500,1,-500.0,500,1.37
1000,2,-500.0,500,3.112
1500,3,-500.0,500,6.478
2000,4,-500.0,500,7.548
2500,5,-500.0,500,10.58
2970,6,-469.0,470,11.961
3470,7,-500.0,500,14.207
3970,8,-500.0,500,15.395
4335,9,-364.0,365,18.009
4835,10,-500.0,500,18.964
5335,11,-500.0,500,21.91
5835,12,-500.0,500,22.794
6335,13,-500.0,500,26.089
6835,14,-500.0,500,27.042
7335,15,-500.0,500,29.784
7835,16,-500.0,500,30.774
8335,17,-500.0,500,34.594
8835,18,-500.0,500,35.749
9335,19,-500.0,500,39.102
9835,20,-500.0,500,40.592
10335,21,-500.0,500,43.558
10835,22,-500.0,500,44.943
11335,23,-500.0,500,48.543
11835,24,-500.0,500,49.771
12335,25,-500.0,500,52.806
12835,26,-500.0,500,54.007
13335,27,-500.0,500,57.26
13835,28,-500.0,500,58.404
14335,29,-500.0,500,59.447
14835,30,-500.0,500,62.027
15335,31,-500.0,500,63.507
15835,32,-500.0,500,66.57
16335,33,-500.0,500,68.063
16835,34,-500.0,500,70.961
17335,35,-500.0,500,72.483
17835,36,-500.0,500,76.652
18335,37,-500.0,500,77.752
18835,38,-500.0,500,80.701
19335,39,-500.0,500,81.663
19835,40,-500.0,500,85.149
20335,41,-500.0,500,87.06
20835,42,-500.0,500,90.011
21335,43,-500.0,500,91.789
21835,44,-500.0,500,95.031
22335,45,-500.0,500,96.611
22835,46,-500.0,500,99.649
23335,47,-500.0,500,100.517
23835,48,-500.0,500,104.229
24335,49,-500.0,500,105.757
24835,50,-500.0,500,109.439
25335,51,-500.0,500,110.888
25835,52,-500.0,500,113.95
26335,53,-500.0,500,114.91
26835,54,-500.0,500,118.524
27335,55,-500.0,500,119.49
27835,56,-500.0,500,122.745
28335,57,-500.0,500,124.143
28835,58,-500.0,500,127.113
29335,59,-500.0,500,128.089
29835,60,-500.0,500,130.591
30335,61,-500.0,500,131.727
30835,62,-500.0,500,135.006
31335,63,-500.0,500,135.9
31835,64,-500.0,500,139.016
32335,65,-500.0,500,140.307
32835,66,-500.0,500,143.382
33335,67,-500.0,500,144.343
33835,68,-500.0,500,147.066
34335,69,-500.0,500,148.034
34835,70,-500.0,500,150.834
35335,71,-500.0,500,151.886
35835,72,-500.0,500,153.365
36335,73,-500.0,500,156.101
36835,74,-500.0,500,157.247
37335,75,-500.0,500,159.976
37835,76,-500.0,500,161.169
38335,77,-500.0,500,164.534
38835,78,-500.0,500,166.088
39335,79,-500.0,500,168.535
39835,80,-500.0,500,169.906
40335,81,-500.0,500,173.397
40835,82,-500.0,500,174.425
41335,83,-500.0,500,177.104
41835,84,-500.0,500,178.642
42335,85,-500.0,500,182.284
42835,86,-500.0,500,183.285
43335,87,-500.0,500,187.064
43835,88,-500.0,500,188.025
44335,89,-500.0,500,191.074
44835,90,-500.0,500,192.343
45335,91,-500.0,500,196.497
45835,92,-500.0,500,198.065
46335,93,-500.0,500,201.186
46689,94,-353.0,354,201.868
47189,95,-500.0,500,204.99
47689,96,-500.0,500,205.935
48139,97,-449.0,450,209.143
48639,98,-500.0,500,210.423
49139,99,-500.0,500,211.705
49639,100,-500.0,500,215.431
50139,101,-500.0,500,216.59
50639,102,-500.0,500,220.087
51139,103,-500.0,500,221.599
51639,104,-500.0,500,224.728
52112,105,-472.0,473,226.004
52612,106,-500.0,500,229.503
53112,107,-500.0,500,230.465
53405,108,-292.0,293,233.068
